url	download_complete
grape.ics.uci.edu/wiki/public/zip-attachment/wiki/cs122b-2018-winter-project4	complete
ngs.ics.uci.edu/person-of-the-year-you	complete
ngs.ics.uci.edu/tag/katango	complete
emj.ics.uci.edu/papers/calculational-papers	complete
cradl.ics.uci.edu/author/mbietz	complete
cml.ics.uci.edu/2009/02/2009_yahoogift2	complete
www.ics.uci.edu/ugrad/admissions/transfer	complete
grape.ics.uci.edu/wiki/public/raw-attachment/wiki/cs122b-2018-winter-project5/Session.war	complete
ngs.ics.uci.edu/phone-as-a-guide-in-real-world	complete
wics.ics.uci.edu/events/2018-05-31	complete
seal.ics.uci.edu/projects/letterbomb/index.html	complete
www.ics.uci.edu/faculty/area_hci	complete
wics.ics.uci.edu/events/2018-10-17	complete
cml.ics.uci.edu/2007/12/2007_newfaculty	complete
computableplant.ics.uci.edu	complete
support.ics.uci.edu/computing/net	complete
grape.ics.uci.edu/wiki/public/attachment/wiki/cs122b-2018-winter-project2/TomcatForm.war	complete
sdcl.ics.uci.edu/2011/06/brazilian-collaborators-visit-sdcl	complete
wics.ics.uci.edu/fall-quarter-2016-week-1-mentorship-mixer/img_2351	complete
wics.ics.uci.edu/event/bowling-night-with-swe	complete
ngs.ics.uci.edu/future-of-visual-maps	complete
sdcl.ics.uci.edu/2012/09/scale-meeting-in-nebraska	complete
grape.ics.uci.edu/wiki/public/attachment/wiki/cs122b-2017-winter-project3/DomParserExample.java	complete
wics.ics.uci.edu/event/blizzard-info-session	complete
grape.ics.uci.edu/wiki/public/wiki/cs122b-2019-winter-project1-import-project	complete
www.ics.uci.edu/event/2017-computer-science-research-showcase	complete
wics.ics.uci.edu/events/2018-12-09	complete
grape.ics.uci.edu/wiki/public/wiki/cs122b-2018-winter-project1-git	complete
wics.ics.uci.edu/events/2018-12-07	complete
wics.ics.uci.edu/events/2018-12-06	complete
www.ics.uci.edu/computing/linux/gsu	complete
wics.ics.uci.edu/events/2018-12-04	complete
wics.ics.uci.edu/events/2018-12-03	complete
wics.ics.uci.edu/events/2018-12-02	complete
sdcl.ics.uci.edu/2015/11/welcome-thomas-kwak	complete
mailman.ics.uci.edu/mailman/listinfo/cert-cab	complete
ngs.ics.uci.edu/taxonomy-and-folksonomy	complete
ngs.ics.uci.edu/blog/page/19	complete
ngs.ics.uci.edu/blog/page/18	complete
cloudberry.ics.uci.edu/2016/05	complete
wics.ics.uci.edu/events/category/wics-meeting-dbh-5011	complete
ngs.ics.uci.edu/blog/page/15	complete
mondego.ics.uci.edu/wikipedia-events	complete
ngs.ics.uci.edu/blog/page/17	complete
grape.ics.uci.edu/wiki/public/wiki/cs222-2017-fall-project4-grading	complete
ngs.ics.uci.edu/blog/page/11	complete
ngs.ics.uci.edu/blog/page/10	complete
ngs.ics.uci.edu/blog/page/13	complete
ngs.ics.uci.edu/blog/page/12	complete
wics.ics.uci.edu/2013/06	complete
wics.ics.uci.edu/2013/07	complete
ngs.ics.uci.edu/what-is-the-your-business	complete
wics.ics.uci.edu/2013/05	complete
wics.ics.uci.edu/2013/02	complete
ngs.ics.uci.edu/tag/community-wellbeing	complete
wics.ics.uci.edu/2013/01	complete
ngs.ics.uci.edu/seraja-reincarnation-at-uci	complete
www.ics.uci.edu/community/news/spotlight_golightly	complete
ngs.ics.uci.edu/category/general-updates/page/38	complete
ngs.ics.uci.edu/dave-lehman	complete
grape.ics.uci.edu/wiki/public/wiki/cs222p-2018-fall-setup-gdb-on-macos	complete
wics.ics.uci.edu/2013/08	complete
wics.ics.uci.edu/2013/09	complete
cml.ics.uci.edu/2006/05/2006_davidvandyk	complete
honors.ics.uci.edu	complete
mailman.ics.uci.edu/mailman/listinfo/phd.csgrads	complete
ngs.ics.uci.edu/search-center-at-berkeley	complete
wics.ics.uci.edu/wics-launches-a-flappy-bird-python-project	complete
ngs.ics.uci.edu/citizen-journalism-going-experiential	complete
grape.ics.uci.edu/wiki/public/raw-attachment/wiki/cs122b-2018-winter-project1/JDBC1.java	complete
ngs.ics.uci.edu/human-and-search	complete
hombao.ics.uci.edu	complete
www.ics.uci.edu/computing/web/faqs	complete
ngs.ics.uci.edu/3-d-viewfinder-for-photos	complete
wics.ics.uci.edu/events/2018-11-20	complete
wics.ics.uci.edu/events/2018-11-21	complete
mondego.ics.uci.edu/projects/clonedetection/tool	complete
www.ics.uci.edu/community/events/extreme_recruit	complete
wics.ics.uci.edu/events/2018-11-24	complete
flamingo.ics.uci.edu/tmp	complete
wics.ics.uci.edu/events/2018-11-26	complete
wics.ics.uci.edu/events/2018-11-27	complete
grape.ics.uci.edu/wiki/public/wiki/cs222-2012-fall	complete
ngs.ics.uci.edu/category/general-updates/page/33	complete
cml.ics.uci.edu/2012/07/2012_icmlbestpaper	complete
ngs.ics.uci.edu/computer-vision-for-developing-countries	complete
grape.ics.uci.edu/wiki/public/attachment/wiki/cs122b-2018-winter-project3/DomParserExample.java	complete
www.ics.uci.edu/grad/GradPolicies_CPT_OPT.php	complete
ngs.ics.uci.edu/watershed-event-for-web	complete
wics.ics.uci.edu/letter-of-recommendation-workshop	complete
grape.ics.uci.edu/wiki/public/raw-attachment/wiki/cs122b-2018-spring-project3/Employee.java	complete
ngs.ics.uci.edu/category/prospecting-information/page/14	complete
www.ics.uci.edu/grad/policies/GradPolicies_CommitteeMembers	complete
www.ics.uci.edu/about/search_communications	complete
ngs.ics.uci.edu/indian-technology-in-the-flat-world-2	complete
grape.ics.uci.edu/wiki/public/wiki/cs222-2017-fall-ubuntu-setup-guide	complete
www.ics.uci.edu/degrees/degree_in4matx	complete
wics.ics.uci.edu/beginning-of-the-quarter-general-meeting	complete
asterix.ics.uci.edu//supporters.html	complete
www.ics.uci.edu/ugrad/Laptop_ComputerUse	complete
ngs.ics.uci.edu/uncertainty-in-databases	complete
www.ics.uci.edu/ugrad/degrees/Second_BA_SE	complete
www.ics.uci.edu/about/bren/bren_vision	complete
ngs.ics.uci.edu/google-of-tv	complete
honors.ics.uci.edu/step-1-course-requirements	complete
wics.ics.uci.edu/winter-quarter-2017-week-1-general-meeting	complete
mhcid.ics.uci.edu/program/capstone-projects	complete
www.ics.uci.edu/ugrad/degrees/Second_BA_INF	complete
ngs.ics.uci.edu/july-4th	complete
ngs.ics.uci.edu/458	complete
www.ics.uci.edu/policies/Academic_Honesty	complete
www.ics.uci.edu/computing	complete
ngs.ics.uci.edu/category/technical-thoughts	complete
ngs.ics.uci.edu/events-around-us	complete
ngs.ics.uci.edu/tag/event-information-systems	complete
duttgroup.ics.uci.edu/tag/bbq	complete
futurehealth.ics.uci.edu	complete
ngs.ics.uci.edu/human-centered-computing-2	complete
ngs.ics.uci.edu/cav-indexing	complete
www.ics.uci.edu/%7eprojects/cert	complete
ngs.ics.uci.edu/controls-at-wikipedia	complete
ngs.ics.uci.edu/academic-reviewing	complete
www.ics.uci.edu/%7elab/proj_ics	complete
sdcl.ics.uci.edu/2016/02/we-redecorated-the-conference-room-crowdsourcing-affinity-diagrams	complete
ngs.ics.uci.edu/author/ramesh/page/56	complete
ngs.ics.uci.edu/author/ramesh/page/57	complete
flamingo.ics.uci.edu/releases/docs/SepiaDoc.html	complete
ngs.ics.uci.edu/author/ramesh/page/55	complete
ngs.ics.uci.edu/author/ramesh/page/52	complete
ngs.ics.uci.edu/author/ramesh/page/53	complete
ngs.ics.uci.edu/author/ramesh/page/50	complete
ngs.ics.uci.edu/author/ramesh/page/51	complete
grape.ics.uci.edu/wiki/public/raw-attachment/wiki/cs122b-2017-winter-project3/TomcatFormReCaptcha.war	complete
ngs.ics.uci.edu/iphone-is-a-step-towards-folk-computing	complete
sdcl.ics.uci.edu/tag/meeting	complete
computableplant.ics.uci.edu/alphasite/publications-posters.html	complete
ngs.ics.uci.edu/author/ramesh/page/58	complete
ngs.ics.uci.edu/author/ramesh/page/59	complete
wics.ics.uci.edu/wics-hosts-a-toy-hacking-workshop/attachment/008	complete
ngs.ics.uci.edu/mashups-with-maps	complete
www.ics.uci.edu/Publications.html	complete
ngs.ics.uci.edu/oktoberfest	complete
emj.ics.uci.edu/papers/cognition-papers	complete
grape.ics.uci.edu/wiki/public/wiki/cs222p-2017-fall-mac-setup-guide	complete
grape.ics.uci.edu/wiki/public/zip-attachment/wiki/cs122b-2018-winter-project2	complete
wics.ics.uci.edu/wics-hosts-a-toy-hacking-workshop/attachment/001	complete
wics.ics.uci.edu/wics-hosts-a-toy-hacking-workshop/attachment/002	complete
wics.ics.uci.edu/wics-hosts-a-toy-hacking-workshop/attachment/003	complete
wics.ics.uci.edu/wics-hosts-a-toy-hacking-workshop/attachment/004	complete
wics.ics.uci.edu/wics-hosts-a-toy-hacking-workshop/attachment/005	complete
wics.ics.uci.edu/wics-hosts-a-toy-hacking-workshop/attachment/006	complete
wics.ics.uci.edu/wics-hosts-a-toy-hacking-workshop/attachment/007	complete
flamingo.ics.uci.edu/releases/2.0	complete
www.ics.uci.edu/community/news/spotlight_knobel	complete
wics.ics.uci.edu/wics-fall-quarter-week-5-mentorship-reveal	complete
ngs.ics.uci.edu/india-in-cricket-world-cup	complete
ngs.ics.uci.edu/abstractions-operations-and-transformations-in-computing	complete
ngs.ics.uci.edu/tag/deep-learning	complete
ngs.ics.uci.edu/image-search-retrievr	complete
ngs.ics.uci.edu/tag/data-driven-stories	complete
futurehealth.ics.uci.edu/news-events/uci-seminars	complete
ngs.ics.uci.edu/cnns-hologram-immersive-video	complete
ngs.ics.uci.edu/collaborative-novel-writing	complete
ngs.ics.uci.edu/tag/health	complete
grape.ics.uci.edu/wiki/public/zip-attachment/wiki/cs122b-2019-winter-project2	complete
support.ics.uci.edu/computing/faculty	complete
ngs.ics.uci.edu/aggressiveness-in-start-ups	complete
flamingo.ics.uci.edu/all-wcprops	complete
cradl.ics.uci.edu/cradl-hosted-scale-meeting-in-irvine	complete
ngs.ics.uci.edu/tag/future-health	complete
ngs.ics.uci.edu/steering-wheel-and-search-as-a-conversation	complete
cradl.ics.uci.edu/congratulations-to-patrick-shih	complete
mailman.ics.uci.edu/mailman/listinfo/ics-wics	complete
www.ics.uci.edu/community/scholarships/scholar_corporate	complete
sdcl.ics.uci.edu/2011/09/883/cmu_p1040919	complete
www.ics.uci.edu/funding	complete
cml.ics.uci.edu/2016/10/midcareer-faculty-positions-at-uc-irvine	complete
redmiles.ics.uci.edu/research	complete
computableplant.ics.uci.edu/BGRS-2004-KAP-abstract.html	complete
mailman.ics.uci.edu/mailman/admin/cert-cab	complete
ngs.ics.uci.edu/blog/page/32	complete
www.ics.uci.edu/%7Ewics/contact.html	complete
mailman.ics.uci.edu/mailman/admin/phd.csgrads	complete
ngs.ics.uci.edu/blog/page/30	complete
ngs.ics.uci.edu/back-in-india	complete
www.ics.uci.edu/community/events/openhouse/research06.html	complete
computableplant.ics.uci.edu/models/Activator/activator-single-cell.nb	complete
ngs.ics.uci.edu/uncontrollable-memories-of-c-k-prahalad	complete
redmiles.ics.uci.edu	complete
hobbes.ics.uci.edu	complete
ngs.ics.uci.edu/tag/albums	complete
support.ics.uci.edu/faculty	complete
ngs.ics.uci.edu/innovations-in-india	complete
ngs.ics.uci.edu/author/ramesh/page/22	complete
www.ics.uci.edu/community/news/spotlight_tsudik_a_whole_new_class	complete
ngs.ics.uci.edu/nowledger	complete
mhcid.ics.uci.edu/program/about-the-program	complete
sdcl.ics.uci.edu/2016/03/affinity-diagram-session	complete
ngs.ics.uci.edu/cyber-persona	complete
duttgroup.ics.uci.edu/author/chenyinh	complete
wics.ics.uci.edu/first-general-meeting	complete
mailman.ics.uci.edu/mailman/admin/cert-faculty	complete
seal.ics.uci.edu/copyright.html	complete
ngs.ics.uci.edu/seraja-progress	complete
ngs.ics.uci.edu/tagging-videos	complete
www.ics.uci.edu/computing/elnino.ics.uci.edu	complete
wics.ics.uci.edu/2012/10	complete
ngs.ics.uci.edu/tag/connecting-people-to-resources	complete
www.ics.uci.edu/employment/employ_research	complete
mailman.ics.uci.edu/pipermail/ics-wics	incomplete
grape.ics.uci.edu/wiki/public/attachment/wiki/cs122b-2018-winter-project1/gitignore	complete
futurehealth.ics.uci.edu/news	complete
wics.ics.uci.edu/wics-first-general-meeting/img_1615	incomplete
www.ics.uci.edu/advising/ICS New Student Welcome	complete
cml.ics.uci.edu/2017/11/phd-students-win-best-poster-awards	complete
emj.ics.uci.edu/papers/modeling-frameworks-papers	complete
ngs.ics.uci.edu/five-year-check-up	complete
ngs.ics.uci.edu/indian-medals-at-olympic-an-interesting-perspective	complete
ngs.ics.uci.edu/life-and-memories	complete
ngs.ics.uci.edu/newscorp-going-mobile	complete
www.ics.uci.edu/community/alumni	complete
ngs.ics.uci.edu/tag/cybernetics	complete
www.ics.uci.edu/computing/google_setup	complete
computableplant.ics.uci.edu/%7Eguy/PlenumLicense.html	complete
ngs.ics.uci.edu/again-in-china	complete
sdcl.ics.uci.edu/2016/05/sdcl-team-in-data-science-hackathon	complete
mailman.ics.uci.edu/mailman/admin/cml	complete
ngs.ics.uci.edu/indians-can-not-work-together	complete
ngs.ics.uci.edu/research-in-search-really	complete
cradl.ics.uci.edu/wp-login	complete
ngs.ics.uci.edu/slumdog	complete
mcs.ics.uci.edu/career/interviewing	complete
sdcl.ics.uci.edu/page/11	complete
www.ics.uci.edu/about/bren	complete
swiki.ics.uci.edu/doku.php/start	complete
www.ics.uci.edu/about/equity	complete
grape.ics.uci.edu/wiki/public/wiki/cs222p-2017-fall-project1-description	complete
mailman.ics.uci.edu/mailman/private/uicds	complete
ngs.ics.uci.edu/tag/challenge-for-machine-learning	complete
wics.ics.uci.edu/letter-of-recommendation-workshop/photo-5	complete
mondego.ics.uci.edu/projects/precision/FP-2.txt	complete
wics.ics.uci.edu/2016/10	complete
wics.ics.uci.edu/2016/11	complete
grape.ics.uci.edu/wiki/public/attachment/wiki/cs122b-2017-spring-project3/employees.xml	complete
ngs.ics.uci.edu/world-wide-tv-network	complete
wics.ics.uci.edu/events/2017-11-12	complete
wics.ics.uci.edu/events/2017-11-13	complete
wics.ics.uci.edu/events/2017-11-10	complete
ngs.ics.uci.edu/innertube-a-new-cbs-online-channel	complete
wics.ics.uci.edu/events/2017-11-16	complete
wics.ics.uci.edu/2014/01	complete
wics.ics.uci.edu/events/2017-11-14	complete
wics.ics.uci.edu/events/2017-11-15	complete
ngs.ics.uci.edu/freezen-in-time-or	complete
www.ics.uci.edu/%7elab/faculties	complete
www.ics.uci.edu/%7elab	complete
wics.ics.uci.edu/events/2017-10-26	complete
duttgroup.ics.uci.edu/2018/05/16/tiagos-defense	complete
ngs.ics.uci.edu/photos-are-more-than-fleeting-experiences	complete
computableplant.ics.uci.edu/software.html	complete
wics.ics.uci.edu/2014/06	complete
luci.ics.uci.edu/pages/Students/phoebechua/phoebechua.html	complete
wics.ics.uci.edu/events/2017-10-28	complete
www.ics.uci.edu/MJCarey_Professional_Activities.html	complete
cml.ics.uci.edu/alumni	complete
computableplant.ics.uci.edu/BGRS-2002-KAP-abstract.html	complete
wics.ics.uci.edu/wics-fall-quarter-week-3-amazon-workshop	complete
ngs.ics.uci.edu/extreme-stories2	complete
mailman.ics.uci.edu/mailman/private/cml	complete
mailman.ics.uci.edu/mailman/listinfo/hanalab-researchers	complete
ngs.ics.uci.edu/test-images-in-computer-vision-research	complete
ngs.ics.uci.edu/is-this-true-about-we-indians	complete
wics.ics.uci.edu/event/anteater-involvement-fair	incomplete
grape.ics.uci.edu/wiki/public/raw-attachment/wiki/cs122b-2017-spring-project3/DomParserExample.java	complete
mailman.ics.uci.edu/mailman/private/crick	complete
redmiles.ics.uci.edu/organizing	complete
www.ics.uci.edu/community/events/openhouse/research03.html	complete
ngs.ics.uci.edu/searching-sportscasts	complete
ngs.ics.uci.edu/research-in-singapore	complete
flamingo.ics.uci.edu/releases/docs/MatTreeDoc.html	complete
ngs.ics.uci.edu/wealth-as-cure-for-indias-caste-bias	complete
grape.ics.uci.edu/wiki/public/zip-attachment/wiki/cs222-2018-fall-project2	complete
ngs.ics.uci.edu/a-site-combining-taxonomy-and-folksonomy	complete
duttgroup.ics.uci.edu/2018/12/20/end-of-the-f18-quarter-lunch-sushi-imari	complete
www.ics.uci.edu/ugrad/sao/Course_updates	complete
www.ics.uci.edu/bren	complete
cloudberry.ics.uci.edu/author/dolphin	complete
computableplant.ics.uci.edu/2004-KumarBentleyAbstract.html	complete
ngs.ics.uci.edu/folk-computing-sub-100-computer	complete
grape.ics.uci.edu/wiki/public/attachment/wiki/cs122b-2017-winter-project4/AjaxTest.war	complete
www.ics.uci.edu/community/news/spotlight_microsoftspellerchallenge	complete
emj.ics.uci.edu/projects	complete
ngs.ics.uci.edu/knowledge-and-innovation-sharing-networks-kisn	complete
grape.ics.uci.edu/wiki/public/raw-attachment/wiki/cs122b-2017-spring-project3/TomcatFormReCaptcha.2.war	complete
grape.ics.uci.edu/wiki/public/zip-attachment/wiki/cs222-2018-fall-project3	complete
seal.ics.uci.edu/projects/titanium/index.html	complete
cradl.ics.uci.edu/category/cradl-news	complete
www.ics.uci.edu/faculty/area_compgraphics	complete
cml.ics.uci.edu/2006/10/2006_microsoft	complete
flamingo.ics.uci.edu/1.0	complete
cml.ics.uci.edu/2016/08/workshop-on-interacting-with-robots-through-touch	complete
duttgroup.ics.uci.edu/projects/self-aware-adaptive-computing/ipf	complete
sdcl.ics.uci.edu/papers	complete
mondego.ics.uci.edu/projects/clonedetection/tool/site.xml	complete
www.ics.uci.edu/policies/Withdrawal_Readmission	complete
wics.ics.uci.edu/event/wics-mentorship-mixer-2	complete
sdcl.ics.uci.edu/2011/07/848	complete
seal.ics.uci.edu/projects/covert/Covert-Web-1.0.war	complete
grape.ics.uci.edu/wiki/public/attachment/wiki/cs122b-2018-spring-project5/000-default.conf	complete
wics.ics.uci.edu/events/category/wics-meeting-dbh-5011/2019-01	complete
wics.ics.uci.edu/adobe-info-session	complete
ngs.ics.uci.edu/revenue-sharing-comes-to-video	complete
grape.ics.uci.edu/wiki/public/raw-attachment/wiki/cs222p-2017-fall-project4/test.sh	complete
ngs.ics.uci.edu/facebook-in-india	complete
iasl.ics.uci.edu/people/peymant	complete
cradl.ics.uci.edu/news/page/3	complete
cml.ics.uci.edu/2009/06/2009_smythaward	complete
cml.ics.uci.edu/2018/03/workshop-for-the-philosophy-of-machine-learning	complete
grape.ics.uci.edu/wiki/public/wiki/cs122b-2018-spring	complete
ngs.ics.uci.edu/online-video	complete
grape.ics.uci.edu/wiki/public/raw-attachment/wiki/cs122b-2018-spring-project1/gitignore	complete
ngs.ics.uci.edu/situation-awareness-and-control	complete
computableplant.ics.uci.edu/2002/BGRS-2002-KAP-abstract.html	complete
www.ics.uci.edu/computing/services/printing	complete
mswe.ics.uci.edu/admissions/information_sessions	complete
www.ics.uci.edu/community/events/openhouse/index.html	complete
www.ics.uci.edu/community/events/openhouse/gallery_07.html	complete
ngs.ics.uci.edu/extreme-stories-3	complete
fr.ics.uci.edu/widgets/redcross/info.html	complete
ngs.ics.uci.edu/southern-california-computer-vision-meetup	complete
www.ics.uci.edu/%7elab/labguidelines	complete
www.ics.uci.edu/intranet	complete
www.ics.uci.edu/computing/account/activate	complete
www.ics.uci.edu/ugrad/ICS_StudentLife_nonTechOpps	complete
grape.ics.uci.edu/wiki/public/attachment/wiki/cs122b-2018-winter-project1/cs122b-setup-scripts.txt	complete
www.ics.uci.edu/computing/windows/dropboxes/dropboxes_faq	complete
mhcid.ics.uci.edu/people/current-students	complete
ngs.ics.uci.edu/user-video-on-microsoft	complete
duttgroup.ics.uci.edu/projects/self-aware-adaptive-computing/upr	complete
ngs.ics.uci.edu/sharing-your-photos-animoto	complete
wics.ics.uci.edu/wics-fall-quarter-week-8-academic-planning-workshop	complete
ngs.ics.uci.edu/Cell+phone+becomes+new+town+crier/2100-1039_3-6177795.html	complete
duttgroup.ics.uci.edu/blog/page/2	complete
www.ics.uci.edu/computing/quota	complete
wics.ics.uci.edu/spring-quarter-2017-week-1-general-meeting	complete
ngs.ics.uci.edu/personal/past-affiliations	complete
flamingo.ics.uci.edu/releases/2.0.1	complete
honors.ics.uci.edu/contact-us	complete
www.ics.uci.edu/ugrad/advising/ICS Credit by Exam Fall	complete
wics.ics.uci.edu/event/the-portal-2	complete
seal.ics.uci.edu/projects/covert/appList.txt	complete
ngs.ics.uci.edu/escience	complete
ngs.ics.uci.edu/partners/past-students	complete
wics.ics.uci.edu/fall-quarter-update	complete
grape.ics.uci.edu/wiki/public/raw-attachment/wiki/cs222-2017-fall-project2/test.sh	complete
seal.ics.uci.edu/projects/nemo/index.html	complete
ngs.ics.uci.edu/author/ramesh/page/28	complete
mailman.ics.uci.edu/mailman/listinfo/uicds	complete
grape.ics.uci.edu/wiki/public/wiki/cs122b-2018-spring-mysql-fulltext	complete
wics.ics.uci.edu/grace-hopper-celebration-2014	complete
computableplant.ics.uci.edu/gallery/Gallery/root_growing/index.html	complete
grape.ics.uci.edu/wiki/public/attachment/wiki/cs122a-2016-spring/2016s-cs122a-hw4-template.txt	complete
cml.ics.uci.edu/2009/10/2009_marr	complete
grape.ics.uci.edu/wiki/public/raw-attachment/wiki/cs122a-2016-spring/2016s-cs122a-hw5-script.sql	complete
www.ics.uci.edu/lab_assistants	complete
ngs.ics.uci.edu/now-to-osteoarthritis-of-knees	complete
ngs.ics.uci.edu/going-back-to-usa	complete
grape.ics.uci.edu/wiki/public/attachment/wiki/cs122b-2017-winter-project5/TomcatPooling.war	complete
grape.ics.uci.edu/wiki/public/wiki/cs222-2017-fall-project1-create-project	complete
cml.ics.uci.edu/aiml	complete
www.ics.uci.edu/community/events/openhouse/gallery_15.html	complete
mailman.ics.uci.edu/mailman/listinfo/hanalab-admins	complete
www.ics.uci.edu/MJCarey_PhD_Students_Supervised.html	complete
ngs.ics.uci.edu/real-virtuality	complete
cml.ics.uci.edu/2007/08/2007_speakerseries0708	complete
www.ics.uci.edu/about/bren_vision	complete
www.ics.uci.edu/community/news/blog_posts/Emma_Anderson	complete
www.ics.uci.edu/community/news/spotlight_netsys	complete
asterix.ics.uci.edu//publications.html	complete
cradl.ics.uci.edu/two-papers-published-in-information-software-technology	complete
jgarcia.ics.uci.edu	complete
ngs.ics.uci.edu/professionalsocial/interviews	complete
cml.ics.uci.edu/2013/03/spring-2013-2	complete
www.ics.uci.edu/%7Ebhore	incomplete
cml.ics.uci.edu/2018/10/faculty-positions-at-uc-irvine	complete
grape.ics.uci.edu/wiki/public/attachment/wiki/cs122b-2018-winter-project3/Employee.java	complete
wics.ics.uci.edu/events/2017-09-28	complete
luci.ics.uci.edu/pages/Students/AmandaCullen/AmandaCullen.html	complete
ngs.ics.uci.edu/godcasting	complete
ngs.ics.uci.edu/wifi-at-mumbai-airport	complete
ngs.ics.uci.edu/fires-in-southern-california	complete
ngs.ics.uci.edu/microsoft-strengthens-search-research	incomplete
wics.ics.uci.edu/2013/11	complete
wics.ics.uci.edu/2013/10	complete
ngs.ics.uci.edu/towards-unified-search-ask	complete
ngs.ics.uci.edu/obvious-vs-complex	complete
ngs.ics.uci.edu/photos-then-and-now	complete
ngs.ics.uci.edu/social-networking-platform	complete
www.ics.uci.edu/computing/linux/security	complete
wics.ics.uci.edu/events/2018-11-30	complete
ngs.ics.uci.edu/tom-brady-a-fighter	complete
www.ics.uci.edu/community/events/competition	complete
cml.ics.uci.edu/2008/12/2008_fowlkesgrant	complete
www.ics.uci.edu/about/search/search_sao	complete
grape.ics.uci.edu/wiki/public/prefs/datetime	complete
ngs.ics.uci.edu/author/ramesh/page/29	complete
ngs.ics.uci.edu/long-tail-using-recognition-by-crowds	complete
cloudberry.ics.uci.edu/2016/07	complete
cloudberry.ics.uci.edu/2016/08	complete
cloudberry.ics.uci.edu/2016/09	complete
asterix.ics.uci.edu/README.html	complete
www.ics.uci.edu/statistics/grad	complete
www.ics.uci.edu/community/events/openhouse/dedication.html	complete
wics.ics.uci.edu/event/wics-mentorship-mixer	complete
www.ics.uci.edu/grad/GradPolicies_CandidacyCommittee	complete
www.ics.uci.edu/internship	complete
ngs.ics.uci.edu/eventweb-article-based-on-keynote-talk	complete
ngs.ics.uci.edu/tag/communication	complete
honors.ics.uci.edu/program-overview/step-5-completing-the-program	complete
wics.ics.uci.edu/events/2017-11-17	complete
ngs.ics.uci.edu/eventweb-18-bliki-continued	complete
grape.ics.uci.edu/wiki/public/zip-attachment/wiki/cs122b-2019-winter-project1-install-tomcat-on-aws	complete
chenli.ics.uci.edu/research	complete
www.ics.uci.edu/faculty	complete
www.ics.uci.edu/grad/policies/GradPolicies_CPT_OPT.php	complete
wics.ics.uci.edu/events/2018-12-05	complete
ngs.ics.uci.edu/nagpur	complete
www.ics.uci.edu/computing/email	complete
www.ics.uci.edu/friends/OLD_	complete
mailman.ics.uci.edu/mailman/admin/hanalab-researchers	complete
ngs.ics.uci.edu/extreme-stories-1	complete
www.ics.uci.edu/upcoming_events.html	complete
ngs.ics.uci.edu/extreme-stories-7	complete
ngs.ics.uci.edu/academic-research	complete
ngs.ics.uci.edu/extreme-stories-5	complete
ngs.ics.uci.edu/extreme-stories-4	complete
cradl.ics.uci.edu/theseus	complete
wics.ics.uci.edu/fall-quarter-update/8322267881_97e253a538_c	complete
ngs.ics.uci.edu/extreme-stories-8	complete
grape.ics.uci.edu/wiki/public/attachment/wiki/cs122b-2017-spring/AjaxTest.war	complete
grape.ics.uci.edu/wiki/public/attachment/wiki/cs122b-2019-winter-project1/JDBC2.java	complete
ngs.ics.uci.edu/author/ramesh/page/63	complete
ngs.ics.uci.edu/author/ramesh/page/62	complete
ngs.ics.uci.edu/author/ramesh/page/61	complete
cradl.ics.uci.edu/feed	complete
ngs.ics.uci.edu/author/ramesh/page/67	complete
ngs.ics.uci.edu/author/ramesh/page/66	complete
ngs.ics.uci.edu/author/ramesh/page/65	complete
ngs.ics.uci.edu/author/ramesh/page/64	complete
mailman.ics.uci.edu/mailman/private/satware	complete
cradl.ics.uci.edu/erik-trainer-defends-dissertation	complete
ngs.ics.uci.edu/author/ramesh/page/69	complete
ngs.ics.uci.edu/author/ramesh/page/68	complete
wics.ics.uci.edu/events/2018-11-04	complete
www.ics.uci.edu/community/news/spotlight_studentshowcase	complete
wics.ics.uci.edu/events/2018-11-05	complete
www.ics.uci.edu/ICS/ics/community/events/competition	complete
ngs.ics.uci.edu/tag/experioential-computing	complete
computableplant.ics.uci.edu/gallery/Gallery/cell-division-from-above/index.html	complete
honors.ics.uci.edu/forms	complete
ngs.ics.uci.edu/fast-image-similarity-search	complete
ngs.ics.uci.edu/education-in-india	complete
ngs.ics.uci.edu/the-state-of-venture-capital	complete
ngs.ics.uci.edu/tag/social-systems	complete
www.ics.uci.edu/community/news/spotlight_choontanom	complete
mailman.ics.uci.edu/mailman/listinfo/collapseomatic	complete
grape.ics.uci.edu/wiki/public/wiki/TitleIndex	complete
www.ics.uci.edu/ugrad/Computer_Copyrights	complete
mondego.ics.uci.edu/projects/files/bigrams.txt	complete
grape.ics.uci.edu/wiki/public/zip-attachment/wiki/cs222p-2017-fall-project2	complete
grape.ics.uci.edu/wiki/public/zip-attachment/wiki/cs222p-2017-fall-project3	complete
grape.ics.uci.edu/wiki/public/zip-attachment/wiki/cs222p-2017-fall-project1	complete
www.ics.uci.edu/%7elab/policies	complete
wics.ics.uci.edu/hackuci-spring-2014	complete
wics.ics.uci.edu/2nd-post	complete
ngs.ics.uci.edu/mm-grand-challenges	complete
ngs.ics.uci.edu/interactive-digital-media-in-singapore	complete
ngs.ics.uci.edu/brave-new-world-at-so-called-high-quality-conferences	complete
ngs.ics.uci.edu/offline-social-networks	complete
computableplant.ics.uci.edu/alphasite/index-challenge.html	complete
computableplant.ics.uci.edu/%7Eguy/Plenum.html	complete
www.ics.uci.edu/dept	complete
