url	download_complete
mondego.ics.uci.edu/datasets/files	incomplete
wics.ics.uci.edu/events/2019-01-09	incomplete
cml.ics.uci.edu/2008/09/2008_networkgrant	incomplete
grape.ics.uci.edu/wiki/public/raw-attachment/wiki/cs122b-2018-spring-project3/SAXParserExample.java	complete
ngs.ics.uci.edu/professionalsocial/services	incomplete
ngs.ics.uci.edu/popular-videos	incomplete
wics.ics.uci.edu/2nd-post	incomplete
mailman.ics.uci.edu/mailman/admin/uicds	complete
grape.ics.uci.edu/wiki/public/raw-attachment/wiki/cs122b-2018-spring-project1/movie-data.sql	complete
www.ics.uci.edu/ugrad/policies	complete
mailman.ics.uci.edu/mailman/private/cert-faculty	incomplete
computableplant.ics.uci.edu/sw/ldsa	complete
graphics.ics.uci.edu/drupal	complete
ngs.ics.uci.edu/beyond-total-capture-to-some-utilization	complete
ngs.ics.uci.edu/healthy-foodie	complete
www.ics.uci.edu/grad/policies/GradPolicies_GradStudentReview	incomplete
www.ics.uci.edu/community/news/spotlight_sambasivan	complete
cml.ics.uci.edu/2015/01/winter-2015	complete
www.ics.uci.edu/%7Ewmt/socialCodeGroup/index.html	incomplete
sdcl.ics.uci.edu/2018/12/saying-goodbye-and-welcome	incomplete
mondego.ics.uci.edu/projects/yelp	incomplete
ngs.ics.uci.edu/tag/microblog	complete
wics.ics.uci.edu/wics-littlebits-workshops	incomplete
www.ics.uci.edu/community/events/sponsors	incomplete
mailman.ics.uci.edu/mailman/private/grad_social_club	incomplete
mailman.ics.uci.edu/mailman/admin/mlrg	complete
grape.ics.uci.edu/wiki/public/attachment/wiki/cs122b-2018-winter-project5/Session.war	incomplete
grape.ics.uci.edu/wiki/public/attachment/wiki/cs122b-2018-winter/BatchInsert.java	incomplete
ngs.ics.uci.edu/enterprise-search-is-not-for-google	complete
luci.ics.uci.edu/pages/Students/yaodu/yaodu.html	incomplete
ngs.ics.uci.edu/connection-among-events	complete
www.ics.uci.edu/%7etheory	incomplete
www.ics.uci.edu/computing/email/mailboss	incomplete
www.ics.uci.edu/ugrad/advising/ICS 31 Credit by Exam	complete
ngs.ics.uci.edu/tag/event-information-systems	complete
sdcl.ics.uci.edu/2015/03/crowdsourcing-affinity-diagrams	incomplete
sdcl.ics.uci.edu	complete
flamingo.ics.uci.edu/releases/docs/FilterTreeDoc.html	complete
computableplant.ics.uci.edu/ http://www.springerlink.com/content/k430218314015837	incomplete
wics.ics.uci.edu/events/2017-09	incomplete
sdcl.ics.uci.edu/2016/05/consuelos-icse-2016-presentation	complete
mailman.ics.uci.edu/mailman/listinfo/baldi-group	complete
computableplant.ics.uci.edu/alphasite/people-principle.html	complete
graphics.ics.uci.edu/I3D2012	incomplete
grape.ics.uci.edu/wiki/public/attachment/wiki/cs122b-2017-spring-project3/SAXParserExample.java	complete
ngs.ics.uci.edu/ipod-for-print	complete
ngs.ics.uci.edu/grand-challenge-for-ai	complete
ngs.ics.uci.edu/maps-become-more-visual	complete
computableplant.ics.uci.edu/papers/2006/phyllotaxis05/pathwayV5.nb	incomplete
wics.ics.uci.edu/wics-hosts-a-toy-hacking-workshop-with-dr-garnet-hertz/13-02-03-toy-hacker-011	incomplete
wics.ics.uci.edu/wics-hosts-a-toy-hacking-workshop-with-dr-garnet-hertz/13-02-03-toy-hacker-010	incomplete
psearch.ics.uci.edu/advanced	incomplete
www.ics.uci.edu/%7eprojects/index.html	complete
cml.ics.uci.edu/2011/09/2011_smythkdd	incomplete
www.ics.uci.edu/resources/Title_IX_Resources	complete
matt-smith-v2.ics.uci.edu/dutran/wordpress/quick-start	incomplete
ngs.ics.uci.edu/tag/storytelling/page/2	complete
ngs.ics.uci.edu/category/entrepreneurism/page/2	complete
ngs.ics.uci.edu/category/entrepreneurism/page/3	incomplete
www.ics.uci.edu/ugrad/Grade_Options	complete
ngs.ics.uci.edu/category/experiential-computing/page/9	complete
grape.ics.uci.edu/wiki/public/raw-attachment/wiki/cs122b-2017-spring/AjaxTest.war	incomplete
mswe.ics.uci.edu/admissions/admissions-overview	complete
www.ics.uci.edu/ugrad	complete
wics.ics.uci.edu/events/2018-11	complete
wics.ics.uci.edu/events/2018-10	complete
wics.ics.uci.edu/events/2018-12	complete
sdcl.ics.uci.edu/2015/03/fernando-and-his-team-won-best-presentation-at-iconference	complete
testlab.ics.uci.edu/index.html	complete
grape.ics.uci.edu/wiki/public/raw-attachment/wiki/cs122b-2017-spring-project3/SAXParserExample.java	complete
support.ics.uci.edu/ics.system	complete
grape.ics.uci.edu/wiki/public/raw-attachment/wiki/cs122b-2018-winter-project5/TomcatTest.war	complete
sconce.ics.uci.edu	complete
www.ics.uci.edu/computing/account/password	complete
cloudberry.ics.uci.edu/author/chenli	complete
www.ics.uci.edu/community/events/openhouse/gallery_09.html	complete
grape.ics.uci.edu/wiki/public/raw-attachment/wiki/cs222p-2017-fall/setup-mysql.txt	complete
grape.ics.uci.edu/wiki/public/zip-attachment/wiki/cs122b-2019-winter-project1-import-project	complete
seal.ics.uci.edu/projects/armour/index.html	complete
mondego.ics.uci.edu/sourcerer_dependencies.json	complete
support.ics.uci.edu/computing/mac	complete
sdcl.ics.uci.edu/research/past-projects/crowd-development	complete
mcs.ics.uci.edu/current-students/resources/policies	complete
ngs.ics.uci.edu/category/experiential-computing/page/7	complete
www.ics.uci.edu/..	complete
www.ics.uci.edu/%7elab/grp_acct	complete
grape.ics.uci.edu/wiki/public/raw-attachment/wiki/cs122b-2017-winter-project2/ShowItems.java	complete
www.ics.uci.edu/projects/Autovec.html	complete
sdcl.ics.uci.edu/2011/11/seworld-sdcl	complete
computableplant.ics.uci.edu/%7Eguy/downloads/DGPublications.html	complete
www.ics.uci.edu/ugrad/distribution	complete
www.ics.uci.edu/grad/policies/GradPolicies_SexualHarassment	complete
www.ics.uci.edu/friends/leadershipcouncil	complete
ngs.ics.uci.edu/sourav-ganguli-issue	complete
grape.ics.uci.edu/wiki/public/zip-attachment/wiki/cs122b-2017-winter-project1	complete
grape.ics.uci.edu/wiki/public/zip-attachment/wiki/cs122b-2017-winter-project2	complete
www.ics.uci.edu/about/bren/gallery	incomplete
support.ics.uci.edu/computing/unix	complete
ngs.ics.uci.edu/tag/database-visualization	complete
computableplant.ics.uci.edu/models/Activator/WU-Activator-Update-2010/vertices.tsv	complete
cml.ics.uci.edu/2009/10/2009_li2009	complete
www.ics.uci.edu/community/events/openhouse/research10.html	complete
www.ics.uci.edu/community/news/spotlight_uci_constructors_acm	complete
ngs.ics.uci.edu/teaching/current-courses	complete
elms.ics.uci.edu	complete
grape.ics.uci.edu/wiki/public/wiki/cs222p-2017-fall-project2-description	complete
grape.ics.uci.edu/wiki/public/raw-attachment/wiki/cs122b-2017-winter-project5/jmeter_report.html	complete
cml.ics.uci.edu/2016/03/southern-california-machine-learning-symposium	complete
ngs.ics.uci.edu/professionalsocial/recognitions	complete
ngs.ics.uci.edu/events-and-metaevents	complete
cml.ics.uci.edu/2013/08/2013_anima	complete
ngs.ics.uci.edu/academia-and-visual-maps	complete
wics.ics.uci.edu/events/2018-03-12	complete
wics.ics.uci.edu/events/2018-03-13	complete
wics.ics.uci.edu/events/2018-03-11	complete
seal.ics.uci.edu/projects/mu_droid/index.html	complete
sdcl.ics.uci.edu/research/crowd-fault-localization	complete
cml.ics.uci.edu/2013/08/2013_pfbaldi	complete
ugradforms.ics.uci.edu	complete
ngs.ics.uci.edu/entrepreneurship/past-companies	complete
wics.ics.uci.edu/week-5-women-in-technology-talk-by-northrop-grumman	complete
wics.ics.uci.edu/fall-quarter-2016-week-3-wics-games	complete
grape.ics.uci.edu/wiki/public/attachment/wiki/cs122b-2017-winter-project1/how_to_run.txt	complete
www.ics.uci.edu/about/bren_press	complete
ngs.ics.uci.edu/professionalsocial	complete
ngs.ics.uci.edu/eventfulcom	complete
ngs.ics.uci.edu/lifelesson-2-should-should-come-before-could	complete
www.ics.uci.edu/ugrad/policies/Readmission_DQ	complete
mswe.ics.uci.edu/admissions/cost-and-financial-aid	complete
www.ics.uci.edu/community/events/openhouse/rfid	complete
grape.ics.uci.edu/wiki/public/attachment/wiki/cs122b-2017-winter-project2/jspTest.war	complete
grape.ics.uci.edu/wiki/public/attachment/wiki/cs122b-2018-spring-project2/Items.java	complete
grape.ics.uci.edu/wiki/public/raw-attachment/wiki/cs122b-2018-spring-project4/AjaxTest.war	complete
cml.ics.uci.edu/tag/news	complete
wics.ics.uci.edu/awards-and-accomplishments	complete
ngs.ics.uci.edu/google-will-touch-everything	complete
grape.ics.uci.edu/wiki/public/raw-attachment/wiki/cs122b-2017-spring-project1/JDBC3.java	complete
grape.ics.uci.edu/wiki/public/raw-attachment/wiki/cs122b-2018-spring-project5/TomcatTest.war	complete
cml.ics.uci.edu/aiml/page/13	complete
www.ics.uci.edu/community/news/spotlight	complete
cml.ics.uci.edu/2010/05/2010_vandykims	complete
www.ics.uci.edu/community/news/notes/notes_2014	complete
grape.ics.uci.edu/wiki/public/wiki/cs222-2017-fall-command-line-interface	complete
www.ics.uci.edu/community/news/notes/notes_2010	complete
www.ics.uci.edu/community/news/notes/notes_2011	complete
www.ics.uci.edu/community/news/notes/notes_2012	complete
www.ics.uci.edu/community/news/notes/notes_2013	complete
www.ics.uci.edu/community/events/openhouse/school.html	complete
ngs.ics.uci.edu/rip-my-four-legged-son	complete
grape.ics.uci.edu/wiki/public/attachment/wiki/cs122b-2018-spring-project2/Form.java	complete
wics.ics.uci.edu/event/vmware-info-session	complete
computableplant.ics.uci.edu/models/Activator/index.html	complete
grape.ics.uci.edu/wiki/public/wiki/cs122b-2017-winter-project4	complete
grape.ics.uci.edu/wiki/public/wiki/cs122b-2017-winter-project5	complete
grape.ics.uci.edu/wiki/public/wiki/cs122b-2017-winter-project1	complete
grape.ics.uci.edu/wiki/public/wiki/cs122b-2017-winter-project2	complete
grape.ics.uci.edu/wiki/public/wiki/cs122b-2017-winter-project3	complete
ngs.ics.uci.edu/teacher	complete
www.ics.uci.edu/community/news/spotlight_bedford	complete
www.ics.uci.edu/policies/Academic_Standing	complete
mcs.ics.uci.edu/about/mcs-vs-mscs	incomplete
www.ics.uci.edu/degrees	complete
ngs.ics.uci.edu/tag/data-warehouses	complete
grape.ics.uci.edu/wiki/public/raw-attachment/wiki/cs122b-2018-winter-project3/Employee.java	complete
grape.ics.uci.edu/wiki/public/wiki/cs222p-2018-fall-project1-description	complete
ngs.ics.uci.edu/cameras-and-internet	complete
ngs.ics.uci.edu/tag/google-circles	complete
www.ics.uci.edu/grad/GradPolicies_ResidencyReqt	complete
grape.ics.uci.edu/wiki/public/wiki/cs222p-2018-fall-git	complete
ngs.ics.uci.edu/frustration-or-strategy	complete
wics.ics.uci.edu/wics-winter-quarter-week-1-first-general-meeting	complete
chenli.ics.uci.edu/news	complete
sdcl.ics.uci.edu/2015/06/welcome-iago-and-nathan	complete
ngs.ics.uci.edu/web-video-and-cable	complete
grape.ics.uci.edu/wiki/public/attachment/wiki/cs122b-2017-winter-project2/ShowItems.java	complete
grape.ics.uci.edu/wiki/public/wiki/cs222p-2018-fall-linux-setup-guide	complete
ngs.ics.uci.edu/blinkx-introduces-implicit-search	complete
grape.ics.uci.edu/wiki/public/raw-attachment/wiki/cs122b-2017-winter-project4/AjaxTest.war	complete
www.ics.uci.edu/faculty/highlights	complete
ngs.ics.uci.edu/new-media-and-face-to-face-interactions	complete
www.ics.uci.edu/computing/email/thunderbird_setup	complete
ngs.ics.uci.edu/google-search	complete
grape.ics.uci.edu/wiki/public/attachment/wiki/cs122b-2017-spring-project3/Employee.java	complete
mcs.ics.uci.edu/contact-us/faculty	incomplete
sherlock.ics.uci.edu	incomplete
cml.ics.uci.edu/2009/10/2009_speakerseries0910	complete
wics.ics.uci.edu/events/2017-10-31	complete
wics.ics.uci.edu/events/2017-10-30	complete
www.ics.uci.edu/employment/employ_lecturer	complete
seal.ics.uci.edu/index.html	complete
grape.ics.uci.edu/wiki/public/login	complete
www.ics.uci.edu/SAFIRE	complete
fr.ics.uci.edu/haiti/ 	complete
mailman.ics.uci.edu/mailman/listinfo/cert-all	complete
www.ics.uci.edu/community/news/spotlight_yosiphon	complete
cml.ics.uci.edu/category/aiml	complete
wics.ics.uci.edu/events/2018-04-15	complete
www.ics.uci.edu/community/news/articles	complete
ngs.ics.uci.edu/emerging-trends-from-www2010	complete
www.ics.uci.edu/community/events/openhouse/gift.html	complete
seal.ics.uci.edu	complete
testlab.ics.uci.edu	complete
www.ics.uci.edu/Publications.html	complete
mhcid.ics.uci.edu/faq	complete
www.ics.uci.edu/community/news/spotlight_fulkerson	complete
sdcl.ics.uci.edu/2011/08/nsf-grant-for-calico	complete
www.ics.uci.edu/community/news/spotlight_givargis_lung	complete
wics.ics.uci.edu/events/2019-01-13	complete
wics.ics.uci.edu/events/2019-01-15	complete
wics.ics.uci.edu/events/2019-01-14	complete
wics.ics.uci.edu/wics-hosts-a-toy-hacking-workshop	complete
wics.ics.uci.edu/events/2019-01-16	complete
computableplant.ics.uci.edu/alphasite/outreach.html	complete
computableplant.ics.uci.edu/papers/2002/outreach.html	complete
support.ics.uci.edu/passwd	complete
wics.ics.uci.edu/winter-quarter-2017-week-6-study-session	complete
ngs.ics.uci.edu/photos-then-and-now-2	complete
www.ics.uci.edu/%7eprojects/seminar/Nanda/abstract.htm	complete
www.ics.uci.edu/community/news/spotlight_inittogether	complete
sdcl.ics.uci.edu/2014/03/marian-petre-visit-3	complete
wics.ics.uci.edu/winter-quarter-2017-week-5-twilio-info-session	complete
ngs.ics.uci.edu/in-greece	complete
support.ics.uci.edu/ltb	complete
wics.ics.uci.edu/wics-fall-quarter-week-0-anteater-involvement-fair	complete
emj.ics.uci.edu/software/cambium-model-translation-software	complete
www.ics.uci.edu/community/events/openhouse/research01.html	complete
sdcl.ics.uci.edu/2012/04/welcome-alfredo-motta	complete
wics.ics.uci.edu/wics-hosts-a-toy-hacking-workshop-with-dr-garnet-hertz/13-02-03-toy-hacker-001	complete
wics.ics.uci.edu/wics-hosts-a-toy-hacking-workshop-with-dr-garnet-hertz/13-02-03-toy-hacker-005	complete
wics.ics.uci.edu/wics-hosts-a-toy-hacking-workshop-with-dr-garnet-hertz/13-02-03-toy-hacker-006	complete
wics.ics.uci.edu/wics-hosts-a-toy-hacking-workshop-with-dr-garnet-hertz/13-02-03-toy-hacker-007	complete
grape.ics.uci.edu/wiki/public/raw-attachment/wiki/cs222-2017-fall/setup-mysql.txt	complete
wics.ics.uci.edu/wics-hosts-a-toy-hacking-workshop-with-dr-garnet-hertz/13-02-03-toy-hacker-009	complete
cml.ics.uci.edu/2008/12/2008_fowlkesgrant	complete
www.ics.uci.edu/community/news/spotlight_richardson	complete
fr.ics.uci.edu	complete
grape.ics.uci.edu/wiki/public/wiki/cs122b-2017-spring-project1	complete
www.ics.uci.edu/computing/staff	complete
hobbes.ics.uci.edu/faq.shtml	complete
mhcid.ics.uci.edu/program/curriculum	complete
ngs.ics.uci.edu/need-consolidation-of-experiences-and-making-them-actionable	complete
ngs.ics.uci.edu/begaluru-trip	complete
computableplant.ics.uci.edu/sw	complete
grape.ics.uci.edu/wiki/public/wiki/cs122b-2017-spring-project4	complete
ngs.ics.uci.edu/pattern-recognition	complete
wics.ics.uci.edu/wics-mock-interviews	complete
www.ics.uci.edu/ugrad/resources	complete
sdcl.ics.uci.edu/2015/05/lees-msr-2015-talk	complete
wics.ics.uci.edu/officers	incomplete
www.ics.uci.edu/alumni	complete
wics.ics.uci.edu/verizon-info-session	complete
grape.ics.uci.edu/wiki/public/attachment/wiki/cs122b-2018-spring-project3/Employee.java	complete
ngs.ics.uci.edu/future-google-and-news-interesting-viewpoint	complete
www.ics.uci.edu/faculty/area_security	complete
wics.ics.uci.edu/2015/01	complete
www.ics.uci.edu/computing/email/google_apps	complete
grape.ics.uci.edu/wiki/public/attachment/wiki/cs122b-2019-winter-project1/gitignore	complete
sdcl.ics.uci.edu/2014/08/codeexchange	complete
ngs.ics.uci.edu/using-youself-in-emoticons	complete
ngs.ics.uci.edu/tag/oral-stories	complete
psearch.ics.uci.edu/about.html	complete
ngs.ics.uci.edu/blog/page/24	complete
ngs.ics.uci.edu/blog/page/25	complete
ngs.ics.uci.edu/blog/page/26	complete
ngs.ics.uci.edu/blog/page/27	complete
wics.ics.uci.edu/events/2017-10	complete
wics.ics.uci.edu/events/2017-11	complete
wics.ics.uci.edu/events/2017-12	complete
ngs.ics.uci.edu/blog/page/23	complete
hobbes.ics.uci.edu/examples.shtml	complete
ngs.ics.uci.edu/blog/page/28	complete
ngs.ics.uci.edu/blog/page/29	complete
ngs.ics.uci.edu/tag/surveillance-video	complete
wics.ics.uci.edu/1	complete
www.ics.uci.edu/information_session	complete
wics.ics.uci.edu/3	complete
wics.ics.uci.edu/2	complete
wics.ics.uci.edu/5	complete
wics.ics.uci.edu/4	complete
wics.ics.uci.edu/6	complete
wics.ics.uci.edu/2014/11	complete
wics.ics.uci.edu/western-digital-tour-luncheon-with-female-engineers	complete
ngs.ics.uci.edu/international-academic-research-perspectives	complete
cloudberry.ics.uci.edu/taewoo-has-successfully-defended-his-ph-d-thesis	complete
ngs.ics.uci.edu/photo-database	complete
ngs.ics.uci.edu/young-engineering-students	complete
wics.ics.uci.edu/event/general-meeting-3	complete
emj.ics.uci.edu/grand-questions	complete
ngs.ics.uci.edu/tag/mega-stories	complete
computableplant.ics.uci.edu/XXX	complete
emj.ics.uci.edu/talks/talks-computational-biology	complete
www.ics.uci.edu/grad/Prospective_ApplicationProcess	complete
computableplant.ics.uci.edu/bti1036/errata.html	complete
ipubmed.ics.uci.edu	complete
ngs.ics.uci.edu/tag/foodie	complete
cml.ics.uci.edu/2010/04/2010_newmaneager	complete
cml.ics.uci.edu/2006/03/2006_muriaward	complete
wics.ics.uci.edu/events/2018-02	complete
wics.ics.uci.edu/events/2018-03	complete
wics.ics.uci.edu/events/2018-01	complete
wics.ics.uci.edu/events/2018-06	complete
wics.ics.uci.edu/events/2018-07	complete
wics.ics.uci.edu/events/2018-04	complete
www.ics.uci.edu/statistics	complete
wics.ics.uci.edu/events/2018-08	complete
wics.ics.uci.edu/events/2018-09	complete
wics.ics.uci.edu/fall-quarter-2017-week-5-wics-mentorship-reveal	complete
www.ics.uci.edu/ugrad/sao	complete
sdcl.ics.uci.edu/2017/06/congratulations-to-thomas-kwak	complete
sdcl.ics.uci.edu/2014/04/new-visitors-from-the-netherlands	complete
www.ics.uci.edu/computing/helpdesk	complete
flamingo.ics.uci.edu/releases/4.1	complete
ngs.ics.uci.edu/machine-learning-hammer	complete
ngs.ics.uci.edu/objective-self-6-from-an-individual-to-society	complete
ngs.ics.uci.edu/geeks-like-complexity	complete
ngs.ics.uci.edu/back-home	complete
computableplant.ics.uci.edu/tut.html	complete
wics.ics.uci.edu/events/2018-01-18	complete
grape.ics.uci.edu/wiki/public/wiki/cs222-2017-fall-project1-grading	complete
www.ics.uci.edu/proj_ics/policy	complete
www.ics.uci.edu/search	complete
www.ics.uci.edu/community/student_blogs	complete
www.ics.uci.edu/past_events.html	incomplete
seal.ics.uci.edu/projects/fusion/index.html	complete
wics.ics.uci.edu/spring-general-meeting	complete
www.ics.uci.edu/computing/students	complete
fr.ics.uci.edu/haiti	complete
cml.ics.uci.edu/2014/01/winter-2014	complete
ngs.ics.uci.edu/tag/data-revolution	complete
grape.ics.uci.edu/wiki/public/wiki/cs122b-2018-winter-mysql-fulltext	complete
www.ics.uci.edu/community/events/openhouse/gallery_14.html	complete
grape.ics.uci.edu/wiki/public/raw-attachment/wiki/cs122b-2019-winter-project1/JDBC1.java	complete
wics.ics.uci.edu/events/2018-01-16	complete
grape.ics.uci.edu/wiki/public/attachment/wiki/cs122b-2018-winter-project4/AjaxTest.war	complete
seal.ics.uci.edu/projects/terminator/index.html	complete
www.ics.uci.edu/ugrad/financial	complete
sdcl.ics.uci.edu/contact	complete
wics.ics.uci.edu/events/2018-03-05	complete
wics.ics.uci.edu/events/2018-01-10	complete
computableplant.ics.uci.edu/models/Activator/WU-Activator-Update-2010/WUS-Jonsson-2005.xml	complete
emj.ics.uci.edu/phd-theses	complete
computableplant.ics.uci.edu/people.html	complete
www.ics.uci.edu/ugrad/honors	complete
sdcl.ics.uci.edu/2014/05/scale-meeting-at-uc-irvine	complete
wics.ics.uci.edu/studying-with-wics-2	complete
mondego.ics.uci.edu/projects/clonedetection	complete
grape.ics.uci.edu/wiki/public/attachment/wiki/cs122b-2018-winter-project3/employees.xml	complete
ngs.ics.uci.edu/research/research-papers/computer-vision	complete
www.ics.uci.edu/community/news/spotlight_anteaterawards	complete
flamingo.ics.uci.edu/releases/README.txt	complete
fr.ics.uci.edu/widgets/haiticrisis	complete
ngs.ics.uci.edu/progress-in-immersive-sports	complete
cml.ics.uci.edu	complete
ngs.ics.uci.edu/personal-butler-on-iphone-siri	complete
cml.ics.uci.edu/2014/09/2014_google	complete
www.ics.uci.edu/community/events/openhouse/gallery_16.html	complete
ngs.ics.uci.edu/nl-3-beyond-the-current-www	complete
cloudberry.ics.uci.edu/cloudberry-at-acm-sigspatial-2016	complete
ngs.ics.uci.edu/tag/index-of-data	complete
ngs.ics.uci.edu/future-web-2	complete
www.ics.uci.edu/about/search_payroll	complete
sdcl.ics.uci.edu/2011/04/nick-mangano-presents-at-arcs-dinner	complete
wics.ics.uci.edu/event/martin-luther-king-day-2	complete
cml.ics.uci.edu/2008/09/2008_lhc	complete
cml.ics.uci.edu/sponsors-funding	complete
www.ics.uci.edu/%7elab/schedules/192.html	complete
www.ics.uci.edu/computing/linux/gsu	complete
grape.ics.uci.edu/wiki/public/zip-attachment/wiki/cs222-2017-fall-project4	complete
sdcl.ics.uci.edu/2011/04/249	complete
www.ics.uci.edu/community/news/spotlight_butterworth	complete
alumni.ics.uci.edu/2009/03/31/prescription-for-success	complete
www.ics.uci.edu/community/news/spotlight_parra	complete
www.ics.uci.edu/%7elab/hardware	complete
ngs.ics.uci.edu/ideological-search	complete
wics.ics.uci.edu/spring-quarter-2017-week-3-blizzard-tour	complete
ngs.ics.uci.edu/tag/mobile-phone-photos	complete
luci.ics.uci.edu/students.html	complete
www.ics.uci.edu/community/scholarship_application	complete
www.ics.uci.edu/community/news/press	complete
emj.ics.uci.edu/papers/optimization-papers	complete
mailman.ics.uci.edu/mailman/listinfo/collapseomatic	complete
www.ics.uci.edu/community/events/openhouse/gallery_02.html	complete
ngs.ics.uci.edu/to-do-or-to-have-that-is-the-question	complete
ngs.ics.uci.edu/middle-of-the-pyramid-mop-1	complete
ngs.ics.uci.edu/middle-of-the-pyramid-mop-2	complete
www.ics.uci.edu/%7elab/students	complete
wics.ics.uci.edu/wics-summer-session-workshop	complete
cml.ics.uci.edu/2008/10/2008_vision	complete
cml.ics.uci.edu/2011/09/2011_scmlworkshop	complete
www.ics.uci.edu/computing/contact	complete
ngs.ics.uci.edu/reflecting-on-your-life	complete
grape.ics.uci.edu/wiki/public/raw-attachment/wiki/cs122b-2018-spring-project5/000-default.conf	complete
mailman.ics.uci.edu/mailman/private/motifmap	complete
wics.ics.uci.edu/wics-fall-quarter-2017-week-2-mentorship-mixer	complete
grape.ics.uci.edu/wiki/public/attachment/wiki/cs122b-2017-winter-project5/Session.war	complete
wics.ics.uci.edu/aspire-it-camp-techie-girls	complete
mailman.ics.uci.edu/mailman/private/hobbes	complete
www.ics.uci.edu/ugrad/degree_se	incomplete
ngs.ics.uci.edu/where-is-computer-science-in-it	complete
grape.ics.uci.edu/wiki/public/wiki/cs222p-2018-fall-project2	complete
grape.ics.uci.edu/wiki/public/wiki/cs222p-2018-fall-project3	complete
grape.ics.uci.edu/wiki/public/wiki/cs222p-2018-fall-project4	complete
sdcl.ics.uci.edu/directions	complete
grape.ics.uci.edu/wiki/public/attachment/wiki/cs222-2017-fall/setup-mysql.txt	complete
grape.ics.uci.edu/wiki/public/attachment/wiki/cs222p-2018-fall-project2/test.sh	complete
www.ics.uci.edu/community/news/notes	complete
computableplant.ics.uci.edu/gallery/Gallery/picturegallery.html	complete
mcs.ics.uci.edu/current-students/once-admitted/vv	incomplete
sdcl.ics.uci.edu/2013/04/jane-cleland-huang-visit	complete
www.ics.uci.edu/grad/GradPolicies_TeachingReqt	complete
www.ics.uci.edu/%7edgillen	complete
ngs.ics.uci.edu/tag/storytelling	complete
grape.ics.uci.edu/wiki/public/attachment/wiki/cs122b-2018-winter-project3/SAXParserExample.java	complete
www.ics.uci.edu/informatics	complete
grape.ics.uci.edu/wiki/public/wiki/cs122b-2019-winter-project1-logging	complete
honors.ics.uci.edu/step-5-completing-the-program	complete
malek.ics.uci.edu	complete
grape.ics.uci.edu/wiki/public/attachment/wiki/cs122b-2017-winter-project2/TomcatForm.war	complete
wics.ics.uci.edu/events/2018-05-19	complete
cml.ics.uci.edu/2009/04/2009_fellowships	complete
www.ics.uci.edu/computing/web/personalpage	complete
sdcl.ics.uci.edu/study-materials-and-data	complete
seal.ics.uci.edu/projects/patdroid/index.html	complete
ngs.ics.uci.edu/tag/events	complete
asterix.ics.uci.edu//thesis.html	complete
www.ics.uci.edu/grad/degree_cs	incomplete
www.ics.uci.edu/community/news/spotlight_datspace	complete
grape.ics.uci.edu/wiki/public/raw-attachment/wiki/cs122a-2016-spring/2016s-cs122a-hw5-template.2.txt	complete
ngs.ics.uci.edu/tag/objective	complete
grape.ics.uci.edu/wiki/public/attachment/wiki/cs222p-2018-fall/setup-mysql.txt	complete
www.ics.uci.edu/community/news/blog_posts/Emma_Anderson-January2018	complete
www.ics.uci.edu/faculty/area_multimedia	complete
ngs.ics.uci.edu/contenxt-search	complete
ngs.ics.uci.edu/3-d-mash-ups	complete
www.ics.uci.edu/community/news/spotlight_judith_olson_2013_outstanding_mentoring_award	complete
ngs.ics.uci.edu/smell-comes-to-operas	complete
wics.ics.uci.edu/events/2019-01-28	complete
wics.ics.uci.edu/ics-banquet	complete
grape.ics.uci.edu/wiki/public/wiki/cs222p-2018-fall-project1	complete
wics.ics.uci.edu/events/2019-01-24	complete
mailman.ics.uci.edu/mailman/listinfo/igb-community	complete
wics.ics.uci.edu/events/2019-01-26	complete
wics.ics.uci.edu/events/2019-01-27	complete
ngs.ics.uci.edu/more-is-not-better	complete
wics.ics.uci.edu/events/2019-01-22	complete
wics.ics.uci.edu/events/2019-01-23	complete
www.ics.uci.edu/ugrad/admissions/transfer	complete
www.ics.uci.edu/community/news/spotlight_hornick	complete
grape.ics.uci.edu/wiki/public/attachment/wiki/cs122b-2018-spring-project1/gitignore	complete
www.ics.uci.edu/%7Emahesh	complete
www.ics.uci.edu/community/news/spotlight_ambassadors2k8	complete
ngs.ics.uci.edu/tag/university-business-knowledge	complete
www.ics.uci.edu/community/news/blog_posts/Ittai-Mann-December2017	complete
ngs.ics.uci.edu/tag/lifelogs	complete
www.ics.uci.edu/ugrad/policies/Computer_Ethics	complete
www.ics.uci.edu/policies/Course_Outside_UCI	complete
sdcl.ics.uci.edu/2015/11/we-wish-martin-medina-well	complete
ngs.ics.uci.edu/total-recall-an-echronicle	complete
wics.ics.uci.edu/letter-of-recommendation-workshop/8417120741_93e8bb3a2e_c	complete
ngs.ics.uci.edu/tag/journalism	complete
radicle.ics.uci.edu/people.html	complete
ngs.ics.uci.edu/evaluating-multimedia-algorithms	complete
ngs.ics.uci.edu/building-on-the-disruption-in-learning-and-education	complete
ngs.ics.uci.edu/tag/should	complete
ngs.ics.uci.edu/second-anniversary-of-freedom-from-cancer	complete
radicle.ics.uci.edu/index.html	complete
wics.ics.uci.edu/event/wics-games-2	complete
mhcid.ics.uci.edu/admissions/online-information-sessions	complete
cml.ics.uci.edu/2014/02/2014_asterixdb	complete
grape.ics.uci.edu/wiki/public/wiki/cs222p-2017-fall	complete
